"url","Column 1","Pas 1","Pas 1_alt","Pas 2","Pas 2_link","Pas 3","Col 1","Col 2","Col 3","Total"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","34","https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/State_flag_of_Venezuela_%281954%E2%80%932006%29.svg/22px-State_flag_of_Venezuela_%281954%E2%80%932006%29.svg.png","Venezuela","Venezuela; [1]","https://es.wikipedia.org/wiki/Venezuela_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992; ","(VEN)","1","0","1","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","38","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Flag_of_Switzerland.svg/20px-Flag_of_Switzerland.svg.png","Suiza","Suiza","https://es.wikipedia.org/wiki/Suiza_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(SUI)","1","0","0","1"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","39","https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Jamaica.svg/22px-Flag_of_Jamaica.svg.png","Jamaica","Jamaica","https://es.wikipedia.org/wiki/Jamaica_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(JAM)","0","3","1","4"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","39","https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_Nigeria.svg/22px-Flag_of_Nigeria.svg.png","Nigeria","Nigeria","https://es.wikipedia.org/wiki/Nigeria_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(NGR)","0","3","1","4"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","41","https://upload.wikimedia.org/wikipedia/commons/thumb/8/84/Flag_of_Latvia.svg/22px-Flag_of_Latvia.svg.png","Letonia","Letonia","https://es.wikipedia.org/wiki/Letonia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(LAT)","0","2","1","3"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","42","https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/22px-Flag_of_Austria.svg.png","Austria","Austria","https://es.wikipedia.org/wiki/Austria_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(AUT)","0","2","0","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","42","https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Flag_of_Namibia.svg/22px-Flag_of_Namibia.svg.png","Namibia","Namibia","https://es.wikipedia.org/wiki/Namibia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(NAM)","0","2","0","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","42","https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/South_African_Olympic_Flag.svg/22px-South_African_Olympic_Flag.svg.png","Sudáfrica","Sudáfrica","https://es.wikipedia.org/wiki/Sud%C3%A1frica_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(RSA)","0","2","0","2"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","45","https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/22px-Flag_of_Belgium_%28civil%29.svg.png","Bélgica","Bélgica","https://es.wikipedia.org/wiki/B%C3%A9lgica_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(BEL)","0","1","2","3"
"https://es.wikipedia.org/wiki/Anexo:Medallero_de_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","45","https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Flag_of_Croatia.svg/22px-Flag_of_Croatia.svg.png","Croacia","Croacia","https://es.wikipedia.org/wiki/Croacia_en_los_Juegos_Ol%C3%ADmpicos_de_Barcelona_1992","(CRO)","0","1","2","3"
